Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2013-06-17,WIPRO,EQ,337.55,337.6,340.0,332.0,339.8,338.05,336.07,538891,18110296210000.0,10765,352833,0.6547
2013-06-18,WIPRO,EQ,338.05,338.1,342.0,337.2,341.55,341.2,340.26,440487,14987820219999.998,7264,321698,0.7303000000000001
2013-06-19,WIPRO,EQ,341.2,342.0,344.7,337.5,343.0,343.5,343.24,942351,32345010225000.0,13595,657253,0.6975
2013-06-20,WIPRO,EQ,343.5,344.0,349.4,341.4,346.0,347.5,346.16,4004986,138637405440000.02,28808,3057930,0.7635
2013-06-21,WIPRO,EQ,347.5,345.9,351.0,344.9,348.9,348.4,348.26,3643922,126903380345000.0,25434,3192377,0.8761
2013-06-24,WIPRO,EQ,348.4,348.0,349.9,330.95,347.0,346.55,345.16,1300616,44892159375000.0,16771,923617,0.7101000000000001
2013-06-25,WIPRO,EQ,346.55,346.0,346.0,336.0,340.05,343.75,342.89,1373978,47112511395000.0,24416,953040,0.6936
2013-06-26,WIPRO,EQ,343.75,343.3,349.4,340.0,348.0,348.1,346.28,1239406,42918283210000.0,17760,937113,0.7561
2013-06-27,WIPRO,EQ,348.1,348.0,351.7,343.0,346.0,347.1,347.34,1900608,66016628085000.0,30785,1447044,0.7614000000000001
2013-06-28,WIPRO,EQ,347.1,351.9,352.0,341.0,349.0,349.0,346.66,1905374,66052380615000.0,28937,1434776,0.753
2013-07-01,WIPRO,EQ,349.0,349.0,352.0,345.5,351.0,351.25,350.46,834272,29237643025000.0,15886,592203,0.7098000000000001
2013-07-02,WIPRO,EQ,351.25,352.0,354.7,349.15,352.7,352.95,352.55,1874655,66090154960000.0,21558,1577887,0.8417
2013-07-03,WIPRO,EQ,352.95,352.0,353.9,341.5,344.1,343.35,346.79,972952,33741453420000.0,30346,565814,0.5815
2013-07-04,WIPRO,EQ,343.35,346.0,350.9,345.0,350.0,349.65,349.01,1067417,37254392045000.0,13992,821968,0.7701000000000001
2013-07-05,WIPRO,EQ,349.65,351.15,351.9,348.0,351.0,350.95,350.85,1608528,56435686195000.01,13431,1392504,0.8656999999999999
2013-07-08,WIPRO,EQ,350.95,346.25,357.7,346.25,356.0,355.5,355.36,1587016,56396504570000.01,40174,1144813,0.7214
2013-07-09,WIPRO,EQ,355.5,355.2,361.0,355.0,360.45,360.15,358.38,1145703,41059465525000.0,25974,851479,0.7432
2013-07-10,WIPRO,EQ,360.15,360.0,365.35,360.0,365.0,364.85,363.71,1619188,58891731975000.0,26303,1113298,0.6876000000000001
2013-07-11,WIPRO,EQ,364.85,366.85,368.8,362.6,363.5,364.0,364.92,1247048,45507629525000.0,18364,930032,0.7458
2013-07-12,WIPRO,EQ,364.0,370.0,380.0,367.75,379.15,375.6,372.79,2077613,77451213265000.0,47315,1260345,0.6066
2013-07-15,WIPRO,EQ,375.6,374.9,383.4,374.9,381.55,381.9,381.03,1200195,45731508055000.0,31159,762128,0.635
